"""LALY""","x","y"
"LALY",-115.4625,50.9541666666667
"LALY",-115.454166666666,50.9541666666667
"LALY",-115.445833333333,50.9541666666667
"LALY",-115.4375,50.9541666666667
"LALY",-115.429166666666,50.9541666666667
"LALY",-115.420833333333,50.9541666666667
"LALY",-115.4125,50.9541666666667
"LALY",-115.404166666666,50.9541666666667
"LALY",-115.395833333333,50.9541666666667
"LALY",-115.3875,50.9541666666667
"LALY",-115.379166666666,50.9541666666667
"LALY",-115.370833333333,50.9541666666667
"LALY",-115.3625,50.9541666666667
"LALY",-115.354166666666,50.9541666666667
"LALY",-115.345833333333,50.9541666666667
"LALY",-115.3375,50.9541666666667
"LALY",-115.329166666666,50.9541666666667
"LALY",-115.320833333333,50.9541666666667
"LALY",-115.3125,50.9541666666667
"LALY",-115.304166666666,50.9541666666667
"LALY",-115.295833333333,50.9541666666667
"LALY",-117.070833333333,50.9458333333334
"LALY",-117.0625,50.9458333333334
"LALY",-117.054166666667,50.9458333333334
"LALY",-117.045833333333,50.9458333333334
"LALY",-117.0375,50.9458333333334
"LALY",-117.029166666666,50.9458333333334
"LALY",-117.020833333333,50.9458333333334
"LALY",-117.0125,50.9458333333334
"LALY",-117.004166666666,50.9458333333334
"LALY",-116.995833333333,50.9458333333334
"LALY",-116.9875,50.9458333333334
"LALY",-116.979166666667,50.9458333333334
"LALY",-116.970833333333,50.9458333333334
"LALY",-116.9625,50.9458333333334
"LALY",-116.954166666666,50.9458333333334
"LALY",-116.945833333333,50.9458333333334
"LALY",-116.9375,50.9458333333334
"LALY",-116.929166666667,50.9458333333334
"LALY",-116.920833333333,50.9458333333334
"LALY",-116.9125,50.9458333333334
"LALY",-116.904166666666,50.9458333333334
"LALY",-116.895833333333,50.9458333333334
"LALY",-116.8875,50.9458333333334
"LALY",-116.879166666666,50.9458333333334
"LALY",-116.870833333333,50.9458333333334
"LALY",-116.8625,50.9458333333334
"LALY",-116.854166666667,50.9458333333334
"LALY",-116.845833333333,50.9458333333334
"LALY",-116.8375,50.9458333333334
"LALY",-116.829166666666,50.9458333333334
"LALY",-116.820833333333,50.9458333333334
"LALY",-116.8125,50.9458333333334
"LALY",-116.804166666666,50.9458333333334
"LALY",-116.795833333333,50.9458333333334
"LALY",-116.7875,50.9458333333334
"LALY",-116.779166666666,50.9458333333334
"LALY",-116.770833333333,50.9458333333334
"LALY",-116.129166666666,50.9458333333334
"LALY",-116.120833333333,50.9458333333334
"LALY",-116.1125,50.9458333333334
"LALY",-116.104166666666,50.9458333333334
"LALY",-116.095833333333,50.9458333333334
"LALY",-116.0875,50.9458333333334
"LALY",-116.079166666666,50.9458333333334
"LALY",-115.9125,50.9458333333334
"LALY",-115.904166666666,50.9458333333334
"LALY",-115.895833333333,50.9458333333334
"LALY",-115.8875,50.9458333333334
"LALY",-115.879166666666,50.9458333333334
"LALY",-115.870833333333,50.9458333333334
"LALY",-115.8625,50.9458333333334
"LALY",-115.854166666666,50.9458333333334
"LALY",-115.845833333333,50.9458333333334
"LALY",-115.8375,50.9458333333334
"LALY",-115.829166666666,50.9458333333334
"LALY",-115.820833333333,50.9458333333334
"LALY",-115.8125,50.9458333333334
"LALY",-115.804166666666,50.9458333333334
"LALY",-115.729166666666,50.9458333333334
"LALY",-115.720833333333,50.9458333333334
"LALY",-115.7125,50.9458333333334
"LALY",-115.704166666666,50.9458333333334
"LALY",-115.695833333333,50.9458333333334
"LALY",-115.6875,50.9458333333334
"LALY",-115.679166666666,50.9458333333334
"LALY",-115.670833333333,50.9458333333334
"LALY",-115.6625,50.9458333333334
"LALY",-115.654166666666,50.9458333333334
"LALY",-115.645833333333,50.9458333333334
"LALY",-115.6375,50.9458333333334
"LALY",-115.629166666666,50.9458333333334
"LALY",-115.620833333333,50.9458333333334
"LALY",-115.6125,50.9458333333334
"LALY",-115.604166666666,50.9458333333334
"LALY",-115.595833333333,50.9458333333334
"LALY",-115.5875,50.9458333333334
"LALY",-115.4875,50.9458333333334
"LALY",-115.479166666666,50.9458333333334
"LALY",-115.470833333333,50.9458333333334
"LALY",-115.4625,50.9458333333334
"LALY",-115.454166666666,50.9458333333334
"LALY",-115.445833333333,50.9458333333334
"LALY",-115.4375,50.9458333333334
"LALY",-115.429166666666,50.9458333333334
"LALY",-115.420833333333,50.9458333333334
"LALY",-115.4125,50.9458333333334
"LALY",-115.404166666666,50.9458333333334
"LALY",-115.395833333333,50.9458333333334
"LALY",-115.3875,50.9458333333334
"LALY",-115.379166666666,50.9458333333334
"LALY",-115.370833333333,50.9458333333334
"LALY",-115.3625,50.9458333333334
"LALY",-115.354166666666,50.9458333333334
"LALY",-115.345833333333,50.9458333333334
"LALY",-115.3375,50.9458333333334
"LALY",-115.329166666666,50.9458333333334
"LALY",-115.320833333333,50.9458333333334
"LALY",-115.3125,50.9458333333334
"LALY",-115.304166666666,50.9458333333334
"LALY",-115.295833333333,50.9458333333334
"LALY",-115.2875,50.9458333333334
"LALY",-115.279166666666,50.9458333333334
"LALY",-117.0625,50.9375
"LALY",-117.054166666667,50.9375
"LALY",-117.045833333333,50.9375
"LALY",-117.0375,50.9375
"LALY",-117.029166666666,50.9375
"LALY",-117.020833333333,50.9375
"LALY",-117.0125,50.9375
"LALY",-117.004166666666,50.9375
"LALY",-116.995833333333,50.9375
"LALY",-116.9875,50.9375
"LALY",-116.979166666667,50.9375
"LALY",-116.970833333333,50.9375
"LALY",-116.9625,50.9375
"LALY",-116.954166666666,50.9375
"LALY",-116.945833333333,50.9375
"LALY",-116.9375,50.9375
"LALY",-116.929166666667,50.9375
"LALY",-116.920833333333,50.9375
"LALY",-116.9125,50.9375
"LALY",-116.904166666666,50.9375
"LALY",-116.895833333333,50.9375
"LALY",-116.8875,50.9375
"LALY",-116.879166666666,50.9375
"LALY",-116.870833333333,50.9375
"LALY",-116.8625,50.9375
"LALY",-116.854166666667,50.9375
"LALY",-116.845833333333,50.9375
"LALY",-116.8375,50.9375
"LALY",-116.829166666666,50.9375
"LALY",-116.820833333333,50.9375
"LALY",-116.8125,50.9375
"LALY",-116.804166666666,50.9375
"LALY",-116.795833333333,50.9375
"LALY",-116.7875,50.9375
"LALY",-116.779166666666,50.9375
"LALY",-116.770833333333,50.9375
"LALY",-116.7625,50.9375
"LALY",-116.120833333333,50.9375
"LALY",-116.1125,50.9375
"LALY",-116.104166666666,50.9375
"LALY",-116.095833333333,50.9375
"LALY",-116.0875,50.9375
"LALY",-116.079166666666,50.9375
"LALY",-116.070833333333,50.9375
"LALY",-115.904166666666,50.9375
"LALY",-115.895833333333,50.9375
"LALY",-115.8875,50.9375
"LALY",-115.879166666666,50.9375
"LALY",-115.870833333333,50.9375
"LALY",-115.8625,50.9375
"LALY",-115.854166666666,50.9375
"LALY",-115.845833333333,50.9375
"LALY",-115.8375,50.9375
"LALY",-115.829166666666,50.9375
"LALY",-115.820833333333,50.9375
"LALY",-115.8125,50.9375
"LALY",-115.804166666666,50.9375
"LALY",-115.795833333333,50.9375
"LALY",-115.720833333333,50.9375
"LALY",-115.7125,50.9375
"LALY",-115.704166666666,50.9375
"LALY",-115.695833333333,50.9375
"LALY",-115.6875,50.9375
"LALY",-115.679166666666,50.9375
"LALY",-115.670833333333,50.9375
"LALY",-115.6625,50.9375
"LALY",-115.654166666666,50.9375
"LALY",-115.645833333333,50.9375
"LALY",-115.6375,50.9375
"LALY",-115.629166666666,50.9375
"LALY",-115.620833333333,50.9375
"LALY",-115.6125,50.9375
"LALY",-115.604166666666,50.9375
"LALY",-115.595833333333,50.9375
"LALY",-115.5875,50.9375
"LALY",-115.579166666666,50.9375
"LALY",-115.479166666666,50.9375
"LALY",-115.470833333333,50.9375
"LALY",-115.4625,50.9375
"LALY",-115.454166666666,50.9375
"LALY",-115.445833333333,50.9375
"LALY",-115.4375,50.9375
"LALY",-115.429166666666,50.9375
"LALY",-115.420833333333,50.9375
"LALY",-115.4125,50.9375
"LALY",-115.404166666666,50.9375
"LALY",-115.395833333333,50.9375
"LALY",-115.3875,50.9375
"LALY",-115.379166666666,50.9375
"LALY",-115.370833333333,50.9375
"LALY",-115.3625,50.9375
"LALY",-115.354166666666,50.9375
"LALY",-115.345833333333,50.9375
"LALY",-115.3375,50.9375
"LALY",-115.329166666666,50.9375
"LALY",-115.320833333333,50.9375
"LALY",-115.3125,50.9375
"LALY",-115.304166666666,50.9375
"LALY",-115.295833333333,50.9375
"LALY",-115.2875,50.9375
"LALY",-115.279166666666,50.9375
"LALY",-115.270833333333,50.9375
"LALY",-117.054166666667,50.9291666666667
"LALY",-117.045833333333,50.9291666666667
"LALY",-117.0375,50.9291666666667
"LALY",-117.029166666666,50.9291666666667
"LALY",-117.020833333333,50.9291666666667
"LALY",-117.0125,50.9291666666667
"LALY",-117.004166666666,50.9291666666667
"LALY",-116.995833333333,50.9291666666667
"LALY",-116.9875,50.9291666666667
"LALY",-116.979166666667,50.9291666666667
"LALY",-116.970833333333,50.9291666666667
"LALY",-116.9625,50.9291666666667
"LALY",-116.954166666666,50.9291666666667
"LALY",-116.945833333333,50.9291666666667
"LALY",-116.9375,50.9291666666667
"LALY",-116.929166666667,50.9291666666667
"LALY",-116.920833333333,50.9291666666667
"LALY",-116.9125,50.9291666666667
"LALY",-116.904166666666,50.9291666666667
"LALY",-116.895833333333,50.9291666666667
"LALY",-116.8875,50.9291666666667
"LALY",-116.879166666666,50.9291666666667
"LALY",-116.870833333333,50.9291666666667
"LALY",-116.8625,50.9291666666667
"LALY",-116.854166666667,50.9291666666667
"LALY",-116.845833333333,50.9291666666667
"LALY",-116.8375,50.9291666666667
"LALY",-116.829166666666,50.9291666666667
"LALY",-116.820833333333,50.9291666666667
"LALY",-116.8125,50.9291666666667
"LALY",-116.804166666666,50.9291666666667
"LALY",-116.795833333333,50.9291666666667
"LALY",-116.7875,50.9291666666667
"LALY",-116.779166666666,50.9291666666667
"LALY",-116.770833333333,50.9291666666667
"LALY",-116.7625,50.9291666666667
"LALY",-116.754166666666,50.9291666666667
"LALY",-116.104166666666,50.9291666666667
"LALY",-116.095833333333,50.9291666666667
"LALY",-116.0875,50.9291666666667
"LALY",-116.079166666666,50.9291666666667
"LALY",-116.070833333333,50.9291666666667
"LALY",-116.0625,50.9291666666667
"LALY",-115.904166666666,50.9291666666667
"LALY",-115.895833333333,50.9291666666667
"LALY",-115.8875,50.9291666666667
"LALY",-115.879166666666,50.9291666666667
"LALY",-115.870833333333,50.9291666666667
"LALY",-115.8625,50.9291666666667
"LALY",-115.854166666666,50.9291666666667
"LALY",-115.845833333333,50.9291666666667
"LALY",-115.8375,50.9291666666667
"LALY",-115.829166666666,50.9291666666667
"LALY",-115.820833333333,50.9291666666667
"LALY",-115.8125,50.9291666666667
"LALY",-115.804166666666,50.9291666666667
"LALY",-115.795833333333,50.9291666666667
"LALY",-115.7875,50.9291666666667
"LALY",-115.704166666666,50.9291666666667
"LALY",-115.695833333333,50.9291666666667
"LALY",-115.6875,50.9291666666667
"LALY",-115.679166666666,50.9291666666667
"LALY",-115.670833333333,50.9291666666667
"LALY",-115.6625,50.9291666666667
"LALY",-115.654166666666,50.9291666666667
"LALY",-115.645833333333,50.9291666666667
"LALY",-115.6375,50.9291666666667
"LALY",-115.629166666666,50.9291666666667
"LALY",-115.620833333333,50.9291666666667
"LALY",-115.6125,50.9291666666667
"LALY",-115.604166666666,50.9291666666667
"LALY",-115.595833333333,50.9291666666667
"LALY",-115.5875,50.9291666666667
"LALY",-115.579166666666,50.9291666666667
"LALY",-115.570833333333,50.9291666666667
"LALY",-115.5625,50.9291666666667
"LALY",-115.470833333333,50.9291666666667
"LALY",-115.4625,50.9291666666667
"LALY",-115.454166666666,50.9291666666667
"LALY",-115.445833333333,50.9291666666667
"LALY",-115.4375,50.9291666666667
"LALY",-115.429166666666,50.9291666666667
"LALY",-115.420833333333,50.9291666666667
"LALY",-115.4125,50.9291666666667
"LALY",-115.404166666666,50.9291666666667
"LALY",-115.395833333333,50.9291666666667
"LALY",-115.3875,50.9291666666667
"LALY",-115.379166666666,50.9291666666667
"LALY",-115.370833333333,50.9291666666667
"LALY",-115.3625,50.9291666666667
"LALY",-115.354166666666,50.9291666666667
"LALY",-115.345833333333,50.9291666666667
"LALY",-115.3375,50.9291666666667
"LALY",-115.329166666666,50.9291666666667
"LALY",-115.320833333333,50.9291666666667
"LALY",-115.3125,50.9291666666667
"LALY",-115.304166666666,50.9291666666667
"LALY",-115.295833333333,50.9291666666667
"LALY",-115.2875,50.9291666666667
"LALY",-115.279166666666,50.9291666666667
"LALY",-115.270833333333,50.9291666666667
"LALY",-115.2625,50.9291666666667
"LALY",-117.054166666667,50.9208333333334
"LALY",-117.045833333333,50.9208333333334
"LALY",-117.0375,50.9208333333334
"LALY",-117.029166666666,50.9208333333334
"LALY",-117.020833333333,50.9208333333334
"LALY",-117.0125,50.9208333333334
"LALY",-117.004166666666,50.9208333333334
"LALY",-116.995833333333,50.9208333333334
"LALY",-116.9875,50.9208333333334
"LALY",-116.979166666667,50.9208333333334
"LALY",-116.970833333333,50.9208333333334
"LALY",-116.9625,50.9208333333334
"LALY",-116.954166666666,50.9208333333334
"LALY",-116.945833333333,50.9208333333334
"LALY",-116.9375,50.9208333333334
"LALY",-116.929166666667,50.9208333333334
"LALY",-116.920833333333,50.9208333333334
"LALY",-116.9125,50.9208333333334
"LALY",-116.904166666666,50.9208333333334
"LALY",-116.895833333333,50.9208333333334
"LALY",-116.8875,50.9208333333334
"LALY",-116.879166666666,50.9208333333334
"LALY",-116.870833333333,50.9208333333334
"LALY",-116.8625,50.9208333333334
"LALY",-116.854166666667,50.9208333333334
"LALY",-116.845833333333,50.9208333333334
"LALY",-116.8375,50.9208333333334
"LALY",-116.829166666666,50.9208333333334
"LALY",-116.820833333333,50.9208333333334
"LALY",-116.8125,50.9208333333334
"LALY",-116.804166666666,50.9208333333334
"LALY",-116.795833333333,50.9208333333334
"LALY",-116.7875,50.9208333333334
"LALY",-116.779166666666,50.9208333333334
"LALY",-116.770833333333,50.9208333333334
"LALY",-116.7625,50.9208333333334
"LALY",-116.754166666666,50.9208333333334
"LALY",-116.745833333333,50.9208333333334
"LALY",-116.095833333333,50.9208333333334
"LALY",-116.0875,50.9208333333334
"LALY",-116.079166666666,50.9208333333334
"LALY",-116.070833333333,50.9208333333334
"LALY",-116.0625,50.9208333333334
"LALY",-116.054166666666,50.9208333333334
"LALY",-115.895833333333,50.9208333333334
"LALY",-115.8875,50.9208333333334
"LALY",-115.879166666666,50.9208333333334
"LALY",-115.870833333333,50.9208333333334
"LALY",-115.8625,50.9208333333334
"LALY",-115.854166666666,50.9208333333334
"LALY",-115.845833333333,50.9208333333334
"LALY",-115.8375,50.9208333333334
"LALY",-115.829166666666,50.9208333333334
"LALY",-115.820833333333,50.9208333333334
"LALY",-115.8125,50.9208333333334
"LALY",-115.804166666666,50.9208333333334
"LALY",-115.795833333333,50.9208333333334
"LALY",-115.7875,50.9208333333334
"LALY",-115.779166666666,50.9208333333334
"LALY",-115.695833333333,50.9208333333334
"LALY",-115.6875,50.9208333333334
"LALY",-115.679166666666,50.9208333333334
"LALY",-115.670833333333,50.9208333333334
"LALY",-115.6625,50.9208333333334
"LALY",-115.654166666666,50.9208333333334
"LALY",-115.645833333333,50.9208333333334
"LALY",-115.6375,50.9208333333334
"LALY",-115.629166666666,50.9208333333334
"LALY",-115.620833333333,50.9208333333334
"LALY",-115.6125,50.9208333333334
"LALY",-115.604166666666,50.9208333333334
"LALY",-115.595833333333,50.9208333333334
"LALY",-115.5875,50.9208333333334
"LALY",-115.579166666666,50.9208333333334
"LALY",-115.570833333333,50.9208333333334
"LALY",-115.5625,50.9208333333334
"LALY",-115.554166666666,50.9208333333334
"LALY",-115.4625,50.9208333333334
"LALY",-115.454166666666,50.9208333333334
"LALY",-115.445833333333,50.9208333333334
"LALY",-115.4375,50.9208333333334
"LALY",-115.429166666666,50.9208333333334
"LALY",-115.420833333333,50.9208333333334
"LALY",-115.4125,50.9208333333334
"LALY",-115.404166666666,50.9208333333334
"LALY",-115.395833333333,50.9208333333334
"LALY",-115.3875,50.9208333333334
"LALY",-115.379166666666,50.9208333333334
"LALY",-115.370833333333,50.9208333333334
"LALY",-115.3625,50.9208333333334
"LALY",-115.354166666666,50.9208333333334
"LALY",-115.345833333333,50.9208333333334
"LALY",-115.3375,50.9208333333334
"LALY",-115.329166666666,50.9208333333334
"LALY",-115.320833333333,50.9208333333334
"LALY",-115.3125,50.9208333333334
"LALY",-115.304166666666,50.9208333333334
"LALY",-115.295833333333,50.9208333333334
"LALY",-115.2875,50.9208333333334
"LALY",-115.279166666666,50.9208333333334
"LALY",-115.270833333333,50.9208333333334
"LALY",-115.2625,50.9208333333334
"LALY",-115.254166666666,50.9208333333334
"LALY",-115.245833333333,50.9208333333334
"LALY",-117.045833333333,50.9125
"LALY",-117.0375,50.9125
"LALY",-117.029166666666,50.9125
"LALY",-117.020833333333,50.9125
"LALY",-117.0125,50.9125
"LALY",-117.004166666666,50.9125
"LALY",-116.995833333333,50.9125
"LALY",-116.9875,50.9125
"LALY",-116.979166666667,50.9125
"LALY",-116.970833333333,50.9125
"LALY",-116.9625,50.9125
"LALY",-116.954166666666,50.9125
"LALY",-116.945833333333,50.9125
"LALY",-116.9375,50.9125
"LALY",-116.929166666667,50.9125
"LALY",-116.920833333333,50.9125
"LALY",-116.9125,50.9125
"LALY",-116.904166666666,50.9125
"LALY",-116.895833333333,50.9125
"LALY",-116.8875,50.9125
"LALY",-116.879166666666,50.9125
"LALY",-116.870833333333,50.9125
"LALY",-116.8625,50.9125
"LALY",-116.854166666667,50.9125
"LALY",-116.845833333333,50.9125
"LALY",-116.8375,50.9125
"LALY",-116.829166666666,50.9125
"LALY",-116.820833333333,50.9125
"LALY",-116.8125,50.9125
"LALY",-116.804166666666,50.9125
"LALY",-116.795833333333,50.9125
"LALY",-116.7875,50.9125
"LALY",-116.779166666666,50.9125
"LALY",-116.770833333333,50.9125
"LALY",-116.7625,50.9125
"LALY",-116.754166666666,50.9125
"LALY",-116.745833333333,50.9125
"LALY",-116.7375,50.9125
"LALY",-116.729166666666,50.9125
"LALY",-116.079166666666,50.9125
"LALY",-116.070833333333,50.9125
"LALY",-116.0625,50.9125
"LALY",-116.054166666666,50.9125
"LALY",-116.045833333333,50.9125
"LALY",-116.0375,50.9125
"LALY",-115.8875,50.9125
"LALY",-115.879166666666,50.9125
"LALY",-115.870833333333,50.9125
"LALY",-115.8625,50.9125
"LALY",-115.854166666666,50.9125
"LALY",-115.845833333333,50.9125
"LALY",-115.8375,50.9125
"LALY",-115.829166666666,50.9125
"LALY",-115.820833333333,50.9125
"LALY",-115.8125,50.9125
"LALY",-115.804166666666,50.9125
"LALY",-115.795833333333,50.9125
"LALY",-115.7875,50.9125
"LALY",-115.779166666666,50.9125
"LALY",-115.679166666666,50.9125
"LALY",-115.670833333333,50.9125
"LALY",-115.6625,50.9125
"LALY",-115.654166666666,50.9125
"LALY",-115.645833333333,50.9125
"LALY",-115.6375,50.9125
"LALY",-115.629166666666,50.9125
"LALY",-115.620833333333,50.9125
"LALY",-115.6125,50.9125
"LALY",-115.604166666666,50.9125
"LALY",-115.595833333333,50.9125
"LALY",-115.5875,50.9125
"LALY",-115.579166666666,50.9125
"LALY",-115.570833333333,50.9125
"LALY",-115.5625,50.9125
"LALY",-115.554166666666,50.9125
"LALY",-115.545833333333,50.9125
"LALY",-115.5375,50.9125
"LALY",-115.454166666666,50.9125
"LALY",-115.445833333333,50.9125
"LALY",-115.4375,50.9125
"LALY",-115.429166666666,50.9125
"LALY",-115.420833333333,50.9125
"LALY",-115.4125,50.9125
"LALY",-115.404166666666,50.9125
"LALY",-115.395833333333,50.9125
"LALY",-115.3875,50.9125
"LALY",-115.379166666666,50.9125
